Site;depth;year;week;date;sal;temp;PAR [繕mol m-2 s-1];Kd;mean_pH;std_pH;mean_alka;std_alk;chla;pheo;NO2 (然/L);NO3 (然/L);SiOH4 (然/L);PO4 (然/L);data_origine;
Kongsfjordneset;1.425;2021;25;22/06/2021;34.3537;3.5016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;1.558;2021;25;22/06/2021;34.3514;3.5011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;1.697;2021;25;22/06/2021;34.3545;3.5005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;1.843;2021;25;22/06/2021;34.3568;3.4998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;1.99;2021;25;22/06/2021;34.3568;3.4992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;2.133;2021;25;22/06/2021;34.3584;3.4953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;2.277;2021;25;22/06/2021;34.3639;3.49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;2.418;2021;25;22/06/2021;34.3668;3.4883;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;2.553;2021;25;22/06/2021;34.3689;3.4879;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;2.682;2021;25;22/06/2021;34.3735;3.48705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;2.802;2021;25;22/06/2021;34.4;3.479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;2.922;2021;25;22/06/2021;34.4351;3.4625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.044;2021;25;22/06/2021;34.4632;3.4394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.175;2021;25;22/06/2021;34.4869;3.4182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.312;2021;25;22/06/2021;34.5036;3.4031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.445;2021;25;22/06/2021;34.5134;3.39235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.576;2021;25;22/06/2021;34.5222;3.3842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.7;2021;25;22/06/2021;34.5305;3.3761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.819;2021;25;22/06/2021;34.5382;3.36725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.94;2021;25;22/06/2021;34.5466;3.361;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.055;2021;25;22/06/2021;34.551;3.3568;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.187;2021;25;22/06/2021;34.5521;3.3546;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.336;2021;25;22/06/2021;34.5545;3.3529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.504;2021;25;22/06/2021;34.5602;3.3488;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.676;2021;25;22/06/2021;34.5633;3.3438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.837;2021;25;22/06/2021;34.5761;3.3384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.979;2021;25;22/06/2021;34.6144;3.3327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.103;2021;25;22/06/2021;34.6717;3.3207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.213;2021;25;22/06/2021;34.7073;3.3015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.314;2021;25;22/06/2021;34.7299;3.28395;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.414;2021;25;22/06/2021;34.7407;3.27185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.521;2021;25;22/06/2021;34.7476;3.2647;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.634;2021;25;22/06/2021;34.7514;3.25995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.755;2021;25;22/06/2021;34.7592;3.2569;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.89;2021;25;22/06/2021;34.7638;3.2546;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.034;2021;25;22/06/2021;34.7665;3.2533;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.094;2021;25;22/06/2021;34.7681;3.25295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.105;2021;25;22/06/2021;34.7682;3.2533;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.102;2021;25;22/06/2021;34.7672;3.25375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.097;2021;25;22/06/2021;34.7667;3.2543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.096;2021;25;22/06/2021;34.7663;3.25465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.1;2021;25;22/06/2021;34.7653;3.2555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.112;2021;25;22/06/2021;34.7635;3.25635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.128;2021;25;22/06/2021;34.763;3.2572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.154;2021;25;22/06/2021;34.7615;3.2584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.175;2021;25;22/06/2021;34.7611;3.2584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.183;2021;25;22/06/2021;34.7616;3.25805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.181;2021;25;22/06/2021;34.7626;3.25805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.185;2021;25;22/06/2021;34.763;3.2579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.183;2021;25;22/06/2021;34.7634;3.2577;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0;2021;25;23/06/2021;NA;NA;713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.53;2021;25;23/06/2021;33.4994;3.3245;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.572;2021;25;23/06/2021;33.3762;3.4619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.635;2021;25;23/06/2021;33.2687;3.5856;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.691;2021;25;23/06/2021;33.1795;3.69605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.742;2021;25;23/06/2021;33.106;3.79945;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.788;2021;25;23/06/2021;33.029;3.87095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.827;2021;25;23/06/2021;32.9516;3.9432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.895;2021;25;23/06/2021;32.9988;4.0287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.971;2021;25;23/06/2021;33.0162;4.1066;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.023;2021;25;23/06/2021;33.0239;4.125;244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.056;2021;25;23/06/2021;33.0623;4.0849;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.08;2021;25;23/06/2021;33.0826;4.0511;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.121;2021;25;23/06/2021;33.0994;4.0324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.177;2021;25;23/06/2021;33.1392;4.01225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.229;2021;25;23/06/2021;33.1634;3.9884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.285;2021;25;23/06/2021;33.1635;3.96115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.376;2021;25;23/06/2021;33.0643;3.91775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.476;2021;25;23/06/2021;32.9134;3.78435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.574;2021;25;23/06/2021;32.9408;3.5327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.665;2021;25;23/06/2021;33.2015;3.2503;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.737;2021;25;23/06/2021;33.4141;3.0406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.795;2021;25;23/06/2021;33.538;2.91255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.886;2021;25;23/06/2021;33.5722;2.83955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.006;2021;25;23/06/2021;33.6202;2.7792;65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.112;2021;25;23/06/2021;33.7069;2.7211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.182;2021;25;23/06/2021;33.7631;2.67975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.242;2021;25;23/06/2021;33.7992;2.65475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.32;2021;25;23/06/2021;33.8101;2.6391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.416;2021;25;23/06/2021;33.7933;2.62195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.493;2021;25;23/06/2021;33.829;2.5921;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.531;2021;25;23/06/2021;33.8541;2.56535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.576;2021;25;23/06/2021;33.8504;2.5476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.667;2021;25;23/06/2021;33.8483;2.5294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.764;2021;25;23/06/2021;33.863;2.5082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.829;2021;25;23/06/2021;33.887;2.4867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.886;2021;25;23/06/2021;33.8943;2.4724;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.963;2021;25;23/06/2021;33.9036;2.4614;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.057;2021;25;23/06/2021;33.9238;2.4519;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.127;2021;25;23/06/2021;33.9362;2.4447;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.189;2021;25;23/06/2021;33.9453;2.44005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.25;2021;25;23/06/2021;33.9485;2.4379;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.319;2021;25;23/06/2021;33.9561;2.43685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.382;2021;25;23/06/2021;33.9853;2.4382;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.448;2021;25;23/06/2021;34.005;2.446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.552;2021;25;23/06/2021;34.0541;2.4599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.666;2021;25;23/06/2021;34.1036;2.4808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.747;2021;25;23/06/2021;34.1734;2.4991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.787;2021;25;23/06/2021;34.1631;2.5144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.825;2021;25;23/06/2021;34.1572;2.5254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.881;2021;25;23/06/2021;34.1585;2.5323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.944;2021;25;23/06/2021;34.1568;2.5369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.009;2021;25;23/06/2021;34.1574;2.5403;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.09;2021;25;23/06/2021;34.156;2.5427;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.183;2021;25;23/06/2021;34.1631;2.5445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.291;2021;25;23/06/2021;34.1597;2.5466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.401;2021;25;23/06/2021;34.1586;2.5473;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.493;2021;25;23/06/2021;34.159;2.54685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.559;2021;25;23/06/2021;34.1598;2.5463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.624;2021;25;23/06/2021;34.1577;2.5459;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.703;2021;25;23/06/2021;34.1586;2.5446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.764;2021;25;23/06/2021;34.1599;2.5431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.796;2021;25;23/06/2021;34.1628;2.5418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.826;2021;25;23/06/2021;34.163;2.5411;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.867;2021;25;23/06/2021;34.1622;2.5406;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.928;2021;25;23/06/2021;34.1617;2.5402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5;2021;25;23/06/2021;34.1631;2.5393;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.102;2021;25;23/06/2021;34.1587;2.5385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.23;2021;25;23/06/2021;34.1581;2.5377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.352;2021;25;23/06/2021;34.1593;2.5369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.418;2021;25;23/06/2021;34.1603;2.5359;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.443;2021;25;23/06/2021;34.1616;2.5356;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.485;2021;25;23/06/2021;34.1628;2.5358;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.556;2021;25;23/06/2021;34.1603;2.5363;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.624;2021;25;23/06/2021;34.1607;2.5354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.649;2021;25;23/06/2021;34.1624;2.53315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.651;2021;25;23/06/2021;34.1659;2.5307;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.655;2021;25;23/06/2021;34.1681;2.5299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.664;2021;25;23/06/2021;34.1681;2.5305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.667;2021;25;23/06/2021;34.1692;2.53185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.668;2021;25;23/06/2021;34.1664;2.5341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.668;2021;25;23/06/2021;34.1659;2.5354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;0;2021;25;23/06/2021;NA;NA;1170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;0.699;2021;25;23/06/2021;33.378;2.9477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;0.719;2021;25;23/06/2021;33.3463;2.97495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;0.761;2021;25;23/06/2021;33.3399;2.98795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;0.817;2021;25;23/06/2021;33.3541;2.99775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;0.893;2021;25;23/06/2021;33.3496;3.0179;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;0.971;2021;25;23/06/2021;33.3046;3.04875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.032;2021;25;23/06/2021;33.2866;3.0719;345;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.076;2021;25;23/06/2021;33.2389;3.0815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.128;2021;25;23/06/2021;33.2549;3.069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.183;2021;25;23/06/2021;33.2468;3.05435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.245;2021;25;23/06/2021;33.2405;3.0352;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.312;2021;25;23/06/2021;33.2579;2.9979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.375;2021;25;23/06/2021;33.2704;2.95525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.43;2021;25;23/06/2021;33.3107;2.90245;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.479;2021;25;23/06/2021;33.3587;2.85215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.533;2021;25;23/06/2021;33.3956;2.81495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.576;2021;25;23/06/2021;33.4205;2.79595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.614;2021;25;23/06/2021;33.4386;2.7853;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.656;2021;25;23/06/2021;33.4161;2.79065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.695;2021;25;23/06/2021;33.4119;2.79215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.735;2021;25;23/06/2021;33.4228;2.7784;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.777;2021;25;23/06/2021;33.437;2.75425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.819;2021;25;23/06/2021;33.4458;2.738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.848;2021;25;23/06/2021;33.468;2.72275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.869;2021;25;23/06/2021;33.5039;2.70995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;1.92;2021;25;23/06/2021;33.5333;2.69865;203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.021;2021;25;23/06/2021;33.5621;2.68075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.162;2021;25;23/06/2021;33.5913;2.64865;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.312;2021;25;23/06/2021;33.6201;2.61705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.468;2021;25;23/06/2021;33.6297;2.58585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.602;2021;25;23/06/2021;33.6654;2.554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.686;2021;25;23/06/2021;33.6989;2.5273;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.725;2021;25;23/06/2021;33.7172;2.509;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.77;2021;25;23/06/2021;33.7317;2.4937;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.846;2021;25;23/06/2021;33.7399;2.4819;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;2.959;2021;25;23/06/2021;33.7513;2.46995;118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.119;2021;25;23/06/2021;33.7855;2.45975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.285;2021;25;23/06/2021;33.8417;2.4525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.423;2021;25;23/06/2021;33.8574;2.4521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.539;2021;25;23/06/2021;33.8551;2.4579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.646;2021;25;23/06/2021;33.8425;2.4588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.741;2021;25;23/06/2021;33.8426;2.4529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.815;2021;25;23/06/2021;33.8585;2.4441;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.877;2021;25;23/06/2021;33.8679;2.4383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.921;2021;25;23/06/2021;33.8684;2.4355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;3.968;2021;25;23/06/2021;33.871;2.4326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;4.031;2021;25;23/06/2021;33.8728;2.4299;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;4.12;2021;25;23/06/2021;33.875;2.42795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;4.212;2021;25;23/06/2021;33.8757;2.4275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;4.304;2021;25;23/06/2021;33.874;2.4288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;4.41;2021;25;23/06/2021;33.8731;2.43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;4.515;2021;25;23/06/2021;33.8777;2.4301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Osian_Sarsfjellet_BC;4.604;2021;25;23/06/2021;33.8894;2.4298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
